dataentrybox Measure,Datetime,GPnum,Measurement,Measurement comment,Measurement transformed,Measurementnum,One hundred message,Species
,2020-07-28 07:05:02,GP268F,239.6mm,,239.6,31,,10
,2020-07-28 07:05:04,GP268F,192.6mm,,192.6,32,,10
,2020-07-28 07:05:07,GP268F,197.8mm,,197.8,33,,10
,2020-07-28 07:05:10,GP268F,209.3mm,,209.3,34,,10
,2020-07-28 07:05:12,GP268F,248.3mm,,248.3,35,,10
,2020-07-28 07:05:15,GP268F,208.8mm,,208.8,36,,10
,2020-07-28 07:05:18,GP268F,224.7mm,,224.7,37,,10
,2020-07-28 07:05:20,GP268F,220.2mm,,220.2,38,,10
,2020-07-28 07:05:23,GP268F,255.5mm,,255.5,39,,10
,2020-07-28 07:05:25,GP268F,247.3mm,,247.3,40,,10
,2020-07-28 07:05:28,GP268F,208.7mm,,208.7,41,,10
,2020-07-28 07:05:31,GP268F,290.3mm,,290.3,42,,10
,2020-07-28 07:05:33,GP268F,214.9mm,,214.9,43,,10
,2020-07-28 07:05:36,GP268F,195.4mm,,195.4,44,,10
,2020-07-28 07:05:39,GP268F,160.0mm,,160.0,45,,10
,2020-07-28 07:05:41,GP268F,221.5mm,,221.5,46,,10
,2020-07-28 07:05:44,GP268F,203.9mm,,203.9,47,,10
,2020-07-28 07:05:46,GP268F,210.2mm,,210.2,48,,10
,2020-07-28 07:05:49,GP268F,181.4mm,,181.4,49,,10
,2020-07-28 07:06:16,GP268F,318.3mm,,318.3,1,,40
,2020-07-28 07:06:19,GP268F,289.4mm,,289.4,2,,40
,2020-07-28 07:06:22,GP268F,118.6mm,,118.6,3,,40
,2020-07-28 07:06:25,GP268F,228.9mm,,228.9,4,,40
,2020-07-28 07:06:28,GP268F,282.1mm,,282.1,5,,40
,2020-07-28 07:06:31,GP268F,310.5mm,,310.5,6,,40
,2020-07-28 07:06:33,GP268F,248.5mm,,248.5,7,,40
,2020-07-28 07:06:37,GP268F,165.1mm,,165.1,8,,40
,2020-07-28 07:06:40,GP268F,132.8mm,,132.8,9,,40
,2020-07-28 07:06:43,GP268F,206.4mm,,206.4,10,,40
,2020-07-28 07:06:46,GP268F,142.3mm,,142.3,11,,40
,2020-07-28 07:06:49,GP268F,184.1mm,,184.1,12,,40
,2020-07-28 07:06:52,GP268F,118.9mm,,118.9,13,,40
,2020-07-28 07:06:56,GP268F,224.9mm,,224.9,14,,40
,2020-07-28 07:06:59,GP268F,135.0mm,,135.0,15,,40
,2020-07-28 07:07:02,GP268F,88.3mm,,88.3,16,,40
,2020-07-28 07:07:05,GP268F,106.8mm,,106.8,17,,40
,2020-07-28 07:07:09,GP268F,142.9mm,,142.9,18,,40
,2020-07-28 07:07:12,GP268F,253.9mm,,253.9,19,,40
,2020-07-28 07:07:14,GP268F,225.2mm,,225.2,20,,40
,2020-07-28 07:07:17,GP268F,144.0mm,,144.0,21,,40
,2020-07-28 07:07:20,GP268F,169.0mm,,169.0,22,,40
,2020-07-28 07:07:23,GP268F,91.7mm,,91.7,23,,40
,2020-07-28 07:07:26,GP268F,116.2mm,,116.2,24,,40
,2020-07-28 07:07:30,GP268F,129.5mm,,129.5,25,,40
,2020-07-28 07:07:34,GP268F,160.2mm,,160.2,26,,40
,2020-07-28 07:07:39,GP268F,155.2mm,,155.2,27,,40
,2020-07-28 07:07:42,GP268F,241.7mm,,241.7,28,,40
,2020-07-28 07:07:45,GP268F,87.6mm,,87.6,29,,40
,2020-07-28 07:07:49,GP268F,112.8mm,,112.8,30,,40
,2020-07-28 07:07:52,GP268F,91.4mm,,91.4,31,,40
,2020-07-28 07:07:55,GP268F,80.7mm,,80.7,32,,40
,2020-07-28 07:07:58,GP268F,95.6mm,,95.6,33,,40
,2020-07-28 07:08:01,GP268F,85.4mm,,85.4,34,,40
,2020-07-28 07:08:05,GP268F,128.1mm,,128.1,35,,40
,2020-07-28 07:08:08,GP268F,122.2mm,,122.2,36,,40
,2020-07-28 07:08:11,GP268F,98.3mm,,98.3,37,,40
,2020-07-28 07:08:23,GP268F,197.8mm,,197.8,1,,620
,2020-07-28 07:08:36,GP268F,94.1mm,,94.1,1,,64
,2020-07-28 07:08:42,GP268F,98.1mm,,98.1,2,,64
,2020-07-28 07:08:47,GP268F,92.8mm,,92.8,3,,64
,2020-07-28 07:08:51,GP268F,128.6mm,,128.6,4,,64
,2020-07-28 07:09:02,GP268F,117.2mm,,117.2,1,,623
,2020-07-28 07:09:07,GP268F,116.8mm,,116.8,2,,623
,2020-07-28 07:09:20,GP268F,93.3mm,,93.3,1,,340
,2020-07-28 07:09:31,GP268F,215.7mm,,215.7,1,,302
,2020-07-28 07:09:35,GP268F,191.5mm,,191.5,2,,302
,2020-07-28 07:09:39,GP268F,119.1mm,,119.1,3,,302
,2020-07-28 07:09:50,GP268F,260.0mm,,260.0,1,,12
,2020-07-28 07:09:56,GP268F,260.0mm,,260.0,2,,12
,2020-07-28 07:10:00,GP268F,292.0mm,,292.0,3,,12
,2020-07-28 07:10:12,GP268F,119.3mm,,119.3,1,,313
,2020-07-28 07:10:19,GP268F,79.1mm,,79.1,2,,313
,2020-07-28 07:10:23,GP268F,86.8mm,,86.8,3,,313
,2020-07-28 07:10:26,GP268F,105.2mm,,105.2,4,,313
,2020-07-28 07:10:30,GP268F,88.1mm,,88.1,5,,313
,2020-07-28 07:10:33,GP268F,78.7mm,,78.7,6,,313
,2020-07-28 07:10:36,GP268F,76.3mm,,76.3,7,,313
,2020-07-28 07:10:39,GP268F,97.8mm,,97.8,8,,313
,2020-07-28 07:10:42,GP268F,72.1mm,,72.1,9,,313
,2020-07-28 07:10:45,GP268F,59.4mm,,59.4,10,,313
,2020-07-28 07:10:48,GP268F,96.5mm,,96.5,11,,313
,2020-07-28 07:10:52,GP268F,79.3mm,,79.3,12,,313
,2020-07-28 07:10:57,GP268F,60.6mm,,60.6,13,,313
,2020-07-28 07:11:16,GP268F,88.8mm,,88.8,14,,313
,2020-07-28 07:11:20,GP268F,94.1mm,,94.1,15,,313
,2020-07-28 07:11:23,GP268F,51.5mm,,51.5,16,,313
,2020-07-28 07:11:30,GP268F,105.3mm,,105.3,17,,313
,2020-07-28 07:11:38,GP268F,68.1mm,,68.1,18,,313
,2020-07-28 07:11:42,GP268F,62.9mm,,62.9,19,,313
,2020-07-28 07:11:48,GP268F,93.6mm,,93.6,20,,313
,2020-07-28 07:12:02,GP268F,157.8mm,,157.8,1,,304
,2020-07-28 07:12:05,GP268F,111.1mm,,111.1,2,,304
,2020-07-28 07:12:07,GP268F,120.8mm,,120.8,3,,304
,2020-07-28 07:12:10,GP268F,81.3mm,,81.3,4,,304
,2020-07-29 07:04:13,GP162F,215.7mm,,215.7,1,,12
,2020-07-29 07:04:29,GP162F,121.0mm,,121.0,1,,340
,2020-07-29 07:04:33,GP162F,117.4mm,,117.4,2,,340
,2020-07-29 07:04:44,GP162F,125.3mm,,125.3,3,,340
,2020-07-29 07:04:55,GP162F,173.8mm,,173.8,1,,640
,2020-07-29 07:05:39,GP162F,57.4mm,,57.4,1,,502
,2020-07-29 07:05:49,GP162F,72.6mm,,72.6,1,,304
,2020-07-29 07:06:04,GP162F,244.8mm,,244.8,1,,42
,2020-07-29 07:06:08,GP162F,152.8mm,,152.8,2,,42
,2020-07-29 07:06:11,GP162F,256.9mm,,256.9,3,,42
,2020-07-29 07:06:13,GP162F,228.2mm,,228.2,4,,42
,2020-07-29 07:06:16,GP162F,175.4mm,,175.4,5,,42
,2020-07-29 07:06:19,GP162F,249.3mm,,249.3,6,,42
,2020-07-29 07:06:22,GP162F,220.3mm,,220.3,7,,42
,2020-07-29 07:06:25,GP162F,176.9mm,,176.9,8,,42
,2020-07-29 07:06:28,GP162F,179.8mm,,179.8,9,,42
,2020-07-29 07:06:31,GP162F,212.6mm,,212.6,10,,42
,2020-07-29 07:06:33,GP162F,200.7mm,,200.7,11,,42
,2020-07-29 07:06:36,GP162F,239.2mm,,239.2,12,,42
,2020-07-29 07:06:38,GP162F,184.9mm,,184.9,13,,42
,2020-07-29 07:06:42,GP162F,134.8mm,,134.8,14,,42
,2020-07-29 07:06:45,GP162F,181.5mm,,181.5,15,,42
,2020-07-29 07:06:49,GP162F,144.5mm,,144.5,16,,42
,2020-07-29 07:06:53,GP162F,165.8mm,,165.8,17,,42
,2020-07-29 07:06:56,GP162F,127.0mm,,127.0,18,,42
,2020-07-29 07:06:59,GP162F,195.2mm,,195.2,19,,42
,2020-07-29 07:07:20,GP162F,151.6mm,,151.6,1,,40
,2020-07-29 07:07:24,GP162F,137.6mm,,137.6,2,,40
,2020-07-29 07:07:27,GP162F,128.3mm,,128.3,3,,40
,2020-07-29 07:07:31,GP162F,167.5mm,,167.5,4,,40
,2020-07-29 07:07:34,GP162F,82.0mm,,82.0,5,,40
,2020-07-29 07:07:37,GP162F,111.8mm,,111.8,6,,40
,2020-07-29 07:07:41,GP162F,74.8mm,,74.8,7,,40
,2020-07-29 07:07:44,GP162F,87.1mm,,87.1,8,,40
,2020-07-29 07:07:47,GP162F,153.0mm,,153.0,9,,40
,2020-07-29 07:07:50,GP162F,128.5mm,,128.5,10,,40
,2020-07-29 07:07:53,GP162F,86.6mm,,86.6,11,,40
,2020-07-29 07:07:56,GP162F,141.3mm,,141.3,12,,40
,2020-07-29 07:07:58,GP162F,102.4mm,,102.4,13,,40
,2020-07-29 07:08:04,GP162F,89.1mm,,89.1,14,,40
,2020-07-29 07:08:07,GP162F,91.3mm,,91.3,15,,40
,2020-07-29 07:08:10,GP162F,125.6mm,,125.6,16,,40
,2020-07-29 07:08:13,GP162F,126.5mm,,126.5,17,,40
,2020-07-29 07:08:16,GP162F,136.0mm,,136.0,18,,40
,2020-07-29 07:08:18,GP162F,122.5mm,,122.5,19,,40
,2020-07-29 07:08:21,GP162F,148.5mm,,148.5,20,,40
,2020-07-29 07:08:24,GP162F,140.7mm,,140.7,21,,40
,2020-07-29 07:08:26,GP162F,138.6mm,,138.6,22,,40
,2020-07-29 07:08:29,GP162F,82.5mm,,82.5,23,,40
,2020-07-29 07:08:32,GP162F,113.5mm,,113.5,24,,40
,2020-07-29 07:08:35,GP162F,110.4mm,,110.4,25,,40
,2020-07-29 07:08:38,GP162F,128.8mm,,128.8,26,,40
,2020-07-29 07:08:46,GP162F,90.0mm,,90.0,27,,40
,2020-07-29 07:08:49,GP162F,89.3mm,,89.3,28,,40
,2020-07-29 07:08:52,GP162F,125.7mm,,125.7,29,,40
,2020-07-29 07:08:55,GP162F,137.9mm,,137.9,30,,40
,2020-07-29 07:08:58,GP162F,142.0mm,,142.0,31,,40
,2020-07-29 07:09:01,GP162F,111.3mm,,111.3,32,,40
,2020-07-29 07:09:04,GP162F,153.1mm,,153.1,33,,40
,2020-07-29 07:09:07,GP162F,169.0mm,,169.0,34,,40
,2020-07-29 07:09:09,GP162F,144.9mm,,144.9,35,,40
,2020-07-29 07:09:12,GP162F,133.2mm,,133.2,36,,40
,2020-07-29 07:09:15,GP162F,156.7mm,,156.7,37,,40
,2020-07-29 07:09:18,GP162F,166.8mm,,166.8,38,,40
,2020-07-29 07:09:21,GP162F,139.3mm,,139.3,39,,40
,2020-07-29 07:09:24,GP162F,77.3mm,,77.3,40,,40
,2020-07-29 07:09:27,GP162F,90.9mm,,90.9,41,,40
,2020-07-29 07:09:30,GP162F,311.3mm,,311.3,42,,40
,2020-07-29 07:09:33,GP162F,120.2mm,,120.2,43,,40
,2020-07-29 07:09:36,GP162F,84.7mm,,84.7,44,,40
,2020-07-29 07:09:40,GP162F,173.0mm,,173.0,45,,40
,2020-07-29 07:09:42,GP162F,168.8mm,,168.8,46,,40
,2020-07-29 07:09:45,GP162F,152.3mm,,152.3,47,,40
,2020-07-29 07:09:49,GP162F,127.0mm,,127.0,48,,40
,2020-07-29 07:09:52,GP162F,115.6mm,,115.6,49,,40
,2020-07-29 07:09:56,GP162F,115.6mm,,115.6,50,,40
,2020-07-29 07:09:58,GP162F,90.7mm,,90.7,51,,40
,2020-07-29 07:10:01,GP162F,81.6mm,,81.6,52,,40
,2020-07-29 07:10:04,GP162F,79.2mm,,79.2,53,,40
,2020-07-29 07:10:07,GP162F,75.7mm,,75.7,54,,40
,2020-07-29 07:10:10,GP162F,84.2mm,,84.2,55,,40
,2020-07-29 07:10:13,GP162F,91.0mm,,91.0,56,,40
,2020-07-29 07:10:16,GP162F,94.5mm,,94.5,57,,40
,2020-07-29 07:10:20,GP162F,90.6mm,,90.6,58,,40
,2020-07-29 07:10:23,GP162F,90.9mm,,90.9,59,,40
,2020-07-29 07:10:26,GP162F,94.5mm,,94.5,60,,40
,2020-07-29 07:10:29,GP162F,87.7mm,,87.7,61,,40
,2020-07-29 07:10:32,GP162F,117.2mm,,117.2,62,,40
,2020-07-29 07:10:35,GP162F,92.4mm,,92.4,63,,40
,2020-07-29 07:10:38,GP162F,106.9mm,,106.9,64,,40
,2020-07-29 07:10:41,GP162F,164.1mm,,164.1,65,,40
,2020-07-29 07:10:45,GP162F,151.8mm,,151.8,66,,40
,2020-07-29 07:10:47,GP162F,124.4mm,,124.4,67,,40
,2020-07-29 07:10:51,GP162F,154.0mm,,154.0,68,,40
,2020-07-29 07:10:54,GP162F,107.4mm,,107.4,69,,40
,2020-07-29 07:10:58,GP162F,92.3mm,,92.3,70,,40
,2020-07-29 07:11:01,GP162F,142.5mm,,142.5,71,,40
,2020-07-29 07:11:04,GP162F,156.8mm,,156.8,72,,40
,2020-07-29 07:11:08,GP162F,137.4mm,,137.4,73,,40
,2020-07-29 07:11:11,GP162F,88.1mm,,88.1,74,,40
,2020-07-29 07:11:15,GP162F,99.4mm,,99.4,75,,40
,2020-07-29 07:11:18,GP162F,160.9mm,,160.9,76,,40
,2020-07-29 07:11:21,GP162F,74.9mm,,74.9,77,,40
,2020-07-29 07:11:24,GP162F,140.7mm,,140.7,78,,40
,2020-07-29 07:11:27,GP162F,93.5mm,,93.5,79,,40
,2020-07-29 07:11:31,GP162F,135.5mm,,135.5,80,,40
,2020-07-29 07:11:34,GP162F,176.3mm,,176.3,81,,40
,2020-07-29 07:11:36,GP162F,91.0mm,,91.0,82,,40
,2020-07-29 07:11:40,GP162F,88.8mm,,88.8,83,,40
,2020-07-29 07:11:43,GP162F,160.2mm,,160.2,84,,40
,2020-07-29 07:11:47,GP162F,93.0mm,,93.0,85,,40
,2020-07-29 07:11:50,GP162F,87.9mm,,87.9,86,,40
,2020-07-29 07:11:54,GP162F,253.1mm,,253.1,87,,40
,2020-07-29 07:11:56,GP162F,119.5mm,,119.5,88,,40
,2020-07-29 07:11:59,GP162F,165.5mm,,165.5,89,,40
,2020-07-29 07:12:02,GP162F,103.7mm,,103.7,90,,40
,2020-07-29 07:12:05,GP162F,87.2mm,,87.2,91,,40
,2020-07-29 07:12:09,GP162F,140.7mm,,140.7,92,,40
,2020-07-29 07:12:12,GP162F,117.0mm,,117.0,93,,40
,2020-07-29 07:12:14,GP162F,125.2mm,,125.2,94,,40
,2020-07-29 07:12:18,GP162F,95.2mm,,95.2,95,,40
,2020-07-29 07:12:22,GP162F,260.9mm,,260.9,96,,40
,2020-07-29 07:12:24,GP162F,339.9mm,,339.9,97,,40
,2020-07-29 07:12:27,GP162F,227.1mm,,227.1,98,,40
,2020-07-29 07:12:30,GP162F,113.1mm,,113.1,99,,40
,2020-07-29 07:12:33,GP162F,135.7mm,,135.7,100,,40
,2020-07-29 07:13:07,GP162F,197.2mm,,197.2,1,,10
,2020-07-29 07:13:12,GP162F,170.3mm,,170.3,2,,10
,2020-07-29 07:13:15,GP162F,198.4mm,,198.4,3,,10
,2020-07-29 07:13:18,GP162F,182.5mm,,182.5,4,,10
,2020-07-29 07:13:21,GP162F,188.5mm,,188.5,5,,10
,2020-07-30 08:29:21,GP176F,278.8mm,,278.8,1,,40
,2020-07-30 08:29:24,GP176F,217.8mm,,217.8,2,,40
,2020-07-30 08:29:27,GP176F,209.9mm,,209.9,3,,40
,2020-07-30 08:29:30,GP176F,192.3mm,,192.3,4,,40
,2020-07-30 08:29:32,GP176F,351.2mm,,351.2,5,,40
,2020-07-30 08:29:34,GP176F,136.6mm,,136.6,6,,40
,2020-07-30 08:29:37,GP176F,151.9mm,,151.9,7,,40
,2020-07-30 08:29:40,GP176F,207.9mm,,207.9,8,,40
,2020-07-30 08:29:43,GP176F,229.7mm,,229.7,9,,40
,2020-07-30 08:29:46,GP176F,190.3mm,,190.3,10,,40
,2020-07-30 08:29:48,GP176F,252.3mm,,252.3,11,,40
,2020-07-30 08:29:52,GP176F,143.9mm,,143.9,12,,40
,2020-07-30 08:29:54,GP176F,264.0mm,,264.0,13,,40
,2020-07-30 08:29:57,GP176F,182.5mm,,182.5,14,,40
,2020-07-30 08:29:59,GP176F,297.7mm,,297.7,15,,40
,2020-07-30 08:30:02,GP176F,139.8mm,,139.8,16,,40
,2020-07-30 08:30:05,GP176F,240.2mm,,240.2,17,,40
,2020-07-30 08:30:10,GP176F,123.0mm,,123.0,18,,40
,2020-07-30 08:30:13,GP176F,266.4mm,,266.4,19,,40
,2020-07-30 08:30:16,GP176F,197.8mm,,197.8,20,,40
,2020-07-30 08:30:18,GP176F,147.4mm,,147.4,21,,40
,2020-07-30 08:30:21,GP176F,193.9mm,,193.9,22,,40
,2020-07-30 08:30:24,GP176F,191.2mm,,191.2,23,,40
,2020-07-30 08:30:27,GP176F,123.2mm,,123.2,24,,40
,2020-07-30 08:30:30,GP176F,123.7mm,,123.7,25,,40
,2020-07-30 08:30:33,GP176F,354.5mm,,354.5,26,,40
,2020-07-30 08:30:36,GP176F,223.7mm,,223.7,27,,40
,2020-07-30 08:30:38,GP176F,296.9mm,,296.9,28,,40
,2020-07-30 08:30:41,GP176F,346.3mm,,346.3,29,,40
,2020-07-30 08:30:43,GP176F,222.8mm,,222.8,30,,40
,2020-07-30 08:30:46,GP176F,188.6mm,,188.6,31,,40
,2020-07-30 08:30:49,GP176F,85.6mm,,85.6,32,,40
,2020-07-30 08:30:51,GP176F,150.6mm,,150.6,33,,40
,2020-07-30 08:30:54,GP176F,152.8mm,,152.8,34,,40
,2020-07-30 08:30:57,GP176F,277.3mm,,277.3,35,,40
,2020-07-30 08:31:00,GP176F,197.7mm,,197.7,36,,40
,2020-07-30 08:31:03,GP176F,153.8mm,,153.8,37,,40
,2020-07-30 08:31:06,GP176F,195.2mm,,195.2,38,,40
,2020-07-30 08:31:09,GP176F,142.7mm,,142.7,39,,40
,2020-07-30 08:31:13,GP176F,73.5mm,,73.5,40,,40
,2020-07-30 08:31:17,GP176F,133.5mm,,133.5,41,,40
,2020-07-30 08:31:20,GP176F,194.3mm,,194.3,42,,40
,2020-07-30 08:31:26,GP176F,182.0mm,,182.0,43,,40
,2020-07-30 08:31:30,GP176F,151.7mm,,151.7,44,,40
,2020-07-30 08:31:34,GP176F,156.2mm,,156.2,45,,40
,2020-07-30 08:31:37,GP176F,142.5mm,,142.5,46,,40
,2020-07-30 08:31:41,GP176F,181.5mm,,181.5,47,,40
,2020-07-30 08:31:44,GP176F,197.7mm,,197.7,48,,40
,2020-07-30 08:31:47,GP176F,147.4mm,,147.4,49,,40
,2020-07-30 08:31:51,GP176F,114.7mm,,114.7,50,,40
,2020-07-30 08:31:54,GP176F,186.9mm,,186.9,51,,40
,2020-07-30 08:31:57,GP176F,105.0mm,,105.0,52,,40
,2020-07-30 08:32:00,GP176F,325.1mm,,325.1,53,,40
,2020-07-30 08:32:02,GP176F,146.6mm,,146.6,54,,40
,2020-07-30 08:32:05,GP176F,182.2mm,,182.2,55,,40
,2020-07-30 08:32:08,GP176F,151.5mm,,151.5,56,,40
,2020-07-30 08:32:11,GP176F,160.3mm,,160.3,57,,40
,2020-07-30 08:32:14,GP176F,170.0mm,,170.0,58,,40
,2020-07-30 08:32:17,GP176F,261.4mm,,261.4,59,,40
,2020-07-30 08:32:20,GP176F,187.2mm,,187.2,60,,40
,2020-07-30 08:32:23,GP176F,149.8mm,,149.8,61,,40
,2020-07-30 08:32:26,GP176F,198.8mm,,198.8,62,,40
,2020-07-30 08:32:29,GP176F,161.6mm,,161.6,63,,40
,2020-07-30 08:32:32,GP176F,241.6mm,,241.6,64,,40
,2020-07-30 08:32:35,GP176F,96.7mm,,96.7,65,,40
,2020-07-30 08:32:38,GP176F,127.8mm,,127.8,66,,40
,2020-07-30 08:32:41,GP176F,150.3mm,,150.3,67,,40
,2020-07-30 08:32:44,GP176F,119.5mm,,119.5,68,,40
,2020-07-30 08:32:48,GP176F,127.7mm,,127.7,69,,40
,2020-07-30 08:32:51,GP176F,257.8mm,,257.8,70,,40
,2020-07-30 08:32:54,GP176F,209.5mm,,209.5,71,,40
,2020-07-30 08:32:57,GP176F,130.2mm,,130.2,72,,40
,2020-07-30 08:33:00,GP176F,292.2mm,,292.2,73,,40
,2020-07-30 08:33:03,GP176F,128.3mm,,128.3,74,,40
,2020-07-30 08:33:06,GP176F,200.7mm,,200.7,75,,40
,2020-07-30 08:33:09,GP176F,195.6mm,,195.6,76,,40
,2020-07-30 08:33:12,GP176F,130.2mm,,130.2,77,,40
,2020-07-30 08:33:15,GP176F,139.5mm,,139.5,78,,40
,2020-07-30 08:33:18,GP176F,115.8mm,,115.8,79,,40
,2020-07-30 08:33:22,GP176F,101.4mm,,101.4,80,,40
,2020-07-30 08:33:24,GP176F,135.9mm,,135.9,81,,40
,2020-07-30 08:33:27,GP176F,218.5mm,,218.5,82,,40
,2020-07-30 08:33:30,GP176F,154.1mm,,154.1,83,,40
,2020-07-30 08:33:33,GP176F,143.5mm,,143.5,84,,40
,2020-07-30 08:33:36,GP176F,146.0mm,,146.0,85,,40
,2020-07-30 08:33:40,GP176F,120.2mm,,120.2,86,,40
,2020-07-30 08:33:43,GP176F,242.8mm,,242.8,87,,40
,2020-07-30 08:33:46,GP176F,245.2mm,,245.2,88,,40
,2020-07-30 08:33:49,GP176F,145.8mm,,145.8,89,,40
,2020-07-30 08:33:52,GP176F,138.1mm,,138.1,90,,40
,2020-07-30 08:33:55,GP176F,200.1mm,,200.1,91,,40
,2020-07-30 08:33:58,GP176F,155.0mm,,155.0,92,,40
,2020-07-30 08:34:04,GP176F,123.1mm,,123.1,93,,40
,2020-07-30 08:34:08,GP176F,137.5mm,,137.5,94,,40
,2020-07-30 08:34:11,GP176F,151.7mm,,151.7,95,,40
,2020-07-30 08:34:14,GP176F,111.7mm,,111.7,96,,40
,2020-07-30 08:34:17,GP176F,233.9mm,,233.9,97,,40
,2020-07-30 08:34:19,GP176F,155.7mm,,155.7,98,,40
,2020-07-30 08:34:22,GP176F,138.4mm,,138.4,99,,40
,2020-07-30 08:34:26,GP176F,230.0mm,,230.0,100,,40
,2020-07-30 08:35:26,GP176F,223.9mm,,223.9,1,,10
,2020-07-30 08:35:30,GP176F,213.8mm,,213.8,2,,10
,2020-07-30 08:35:33,GP176F,243.3mm,,243.3,3,,10
,2020-07-30 08:35:49,GP176F,133.7mm,,133.7,1,,623
,2020-07-30 08:35:56,GP176F,109.3mm,,109.3,2,,623
,2020-07-30 08:36:09,GP176F,141.6mm,,141.6,1,,304
,2020-07-30 08:36:14,GP176F,120.2mm,,120.2,2,,304
,2020-07-30 08:36:24,GP176F,226.3mm,,226.3,1,,42
,2020-07-30 08:36:29,GP176F,217.9mm,,217.9,2,,42
,2020-07-30 08:36:34,GP176F,170.2mm,,170.2,3,,42
,2020-07-30 08:36:37,GP176F,136.5mm,,136.5,4,,42
,2020-07-30 08:36:40,GP176F,155.8mm,,155.8,5,,42
,2020-07-30 09:50:38,GP158F,130.0mm,,130.0,1,,40
,2020-07-30 09:50:42,GP158F,186.8mm,,186.8,2,,40
,2020-07-30 09:50:46,GP158F,76.8mm,,76.8,3,,40
,2020-07-30 09:50:50,GP158F,295.7mm,,295.7,4,,40
,2020-07-30 09:50:52,GP158F,159.2mm,,159.2,5,,40
,2020-07-30 09:50:55,GP158F,75.3mm,,75.3,6,,40
,2020-07-30 09:50:58,GP158F,178.7mm,,178.7,7,,40
,2020-07-30 09:51:02,GP158F,103.4mm,,103.4,8,,40
,2020-07-30 09:51:10,GP158F,265.8mm,,265.8,9,,40
,2020-07-30 09:51:12,GP158F,102.4mm,,102.4,10,,40
,2020-07-30 09:51:16,GP158F,230.0mm,,230.0,11,,40
,2020-07-30 09:51:19,GP158F,114.9mm,,114.9,12,,40
,2020-07-30 09:51:22,GP158F,150.4mm,,150.4,13,,40
,2020-07-30 09:51:25,GP158F,167.7mm,,167.7,14,,40
,2020-07-30 09:51:29,GP158F,116.0mm,,116.0,15,,40
,2020-07-30 09:51:33,GP158F,173.3mm,,173.3,16,,40
,2020-07-30 09:51:35,GP158F,147.4mm,,147.4,17,,40
,2020-07-30 09:51:38,GP158F,129.7mm,,129.7,18,,40
,2020-07-30 09:51:41,GP158F,120.7mm,,120.7,19,,40
,2020-07-30 09:51:44,GP158F,153.6mm,,153.6,20,,40
,2020-07-30 09:51:47,GP158F,134.5mm,,134.5,21,,40
,2020-07-30 09:51:50,GP158F,167.1mm,,167.1,22,,40
,2020-07-30 09:51:53,GP158F,240.1mm,,240.1,23,,40
,2020-07-30 09:51:55,GP158F,151.5mm,,151.5,24,,40
,2020-07-30 09:51:58,GP158F,74.7mm,,74.7,25,,40
,2020-07-30 09:52:03,GP158F,108.4mm,,108.4,26,,40
,2020-07-30 09:52:07,GP158F,247.0mm,,247.0,27,,40
,2020-07-30 09:52:10,GP158F,91.6mm,,91.6,28,,40
,2020-07-30 09:52:12,GP158F,143.1mm,,143.1,29,,40
,2020-07-30 09:52:16,GP158F,69.5mm,,69.5,30,,40
,2020-07-30 09:52:19,GP158F,222.6mm,,222.6,31,,40
,2020-07-30 09:52:21,GP158F,147.8mm,,147.8,32,,40
,2020-07-30 09:52:25,GP158F,141.5mm,,141.5,33,,40
,2020-07-30 09:52:27,GP158F,130.6mm,,130.6,34,,40
,2020-07-30 09:52:31,GP158F,201.3mm,,201.3,35,,40
,2020-07-30 09:52:33,GP158F,143.3mm,,143.3,36,,40
,2020-07-30 09:52:37,GP158F,132.0mm,,132.0,37,,40
,2020-07-30 09:52:40,GP158F,145.5mm,,145.5,38,,40
,2020-07-30 09:52:43,GP158F,129.8mm,,129.8,39,,40
,2020-07-30 09:52:45,GP158F,103.8mm,,103.8,40,,40
,2020-07-30 09:52:48,GP158F,144.7mm,,144.7,41,,40
,2020-07-30 09:52:51,GP158F,276.4mm,,276.4,42,,40
,2020-07-30 09:52:54,GP158F,176.1mm,,176.1,43,,40
,2020-07-30 09:52:57,GP158F,286.5mm,,286.5,44,,40
,2020-07-30 09:53:00,GP158F,253.2mm,,253.2,45,,40
,2020-07-30 09:53:02,GP158F,201.3mm,,201.3,46,,40
,2020-07-30 09:53:05,GP158F,96.0mm,,96.0,47,,40
,2020-07-30 09:53:08,GP158F,100.6mm,,100.6,48,,40
,2020-07-30 09:53:12,GP158F,145.1mm,,145.1,49,,40
,2020-07-30 09:53:15,GP158F,132.8mm,,132.8,50,,40
,2020-07-30 09:53:18,GP158F,141.3mm,,141.3,51,,40
,2020-07-30 09:53:22,GP158F,151.1mm,,151.1,52,,40
,2020-07-30 09:53:24,GP158F,137.9mm,,137.9,53,,40
,2020-07-30 09:53:27,GP158F,114.4mm,,114.4,54,,40
,2020-07-30 09:53:30,GP158F,140.8mm,,140.8,55,,40
,2020-07-30 09:53:33,GP158F,236.0mm,,236.0,56,,40
,2020-07-30 09:53:35,GP158F,139.0mm,,139.0,57,,40
,2020-07-30 09:53:37,GP158F,138.7mm,,138.7,58,,40
,2020-07-30 09:53:40,GP158F,111.9mm,,111.9,59,,40
,2020-07-30 09:53:44,GP158F,117.2mm,,117.2,60,,40
,2020-07-30 09:53:49,GP158F,143.1mm,,143.1,61,,40
